source,loss_id,statename,commname,commno,proplocatr,lastloss,city,state,zipcode,zipclean,occupancy,post_firm,zone,floodplain,prop_value,building,contents,proplosses,paid,average,as_of_dt,dtloss01,lossdateclean,buildpay,contpay,damagepct,valid_value,subdam,county_name
2018,53536,ARKANSAS,"HELENA-WEST HELENA, CITY OF",50168,20635,true,HELENA,AR,723433228,72343,OTHR-NONRES,N,AH,true,300000,38919.46,157177.78,8,196097.24,24512.16,01/31/2018,04/23/1985,1985-04-23,0.0,2389.52,0.0,true,false,PHILLIPS COUNTY
2018,53537,ARKANSAS,"HELENA-WEST HELENA, CITY OF",50168,20637,false,HELENA,AR,723422203,72342,SINGLE FMLY,N,EMG,true,32100,37541.92,0.0,2,37541.92,18770.96,01/31/2018,06/02/1979,1979-06-02,18181.45,0.0,0.5664003115264797,true,true,PHILLIPS COUNTY
2018,53538,ARKANSAS,"HELENA-WEST HELENA, CITY OF",50168,20637,true,HELENA,AR,723422203,72342,SINGLE FMLY,N,A02,true,32100,37541.92,0.0,2,37541.92,18770.96,01/31/2018,06/24/1980,1980-06-24,19360.47,0.0,0.6031299065420561,true,false,PHILLIPS COUNTY
2015,53539,ARKANSAS,"HOT SPRINGS, CITY OF",50084,20638,false,HOT SPRINGS,AR,719016503,71901,4,N,A,true,0,0.0,59818.21,4,59818.21,14954.55,20151130,19780508,1978-05-08,0.0,10000.0,0.0,true,false,
2015,53540,ARKANSAS,"HOT SPRINGS, CITY OF",50084,20638,false,HOT SPRINGS,AR,719016503,71901,4,N,A,true,0,0.0,59818.21,4,59818.21,14954.55,20151130,19841018,1984-10-18,0.0,14651.89,0.0,true,false,
2015,53541,ARKANSAS,"HOT SPRINGS, CITY OF",50084,20638,false,HOT SPRINGS,AR,719016503,71901,4,N,A,true,0,0.0,59818.21,4,59818.21,14954.55,20151130,19860404,1986-04-04,0.0,15966.32,0.0,true,false,
2015,53542,ARKANSAS,"HOT SPRINGS, CITY OF",50084,20638,true,HOT SPRINGS,AR,719016503,71901,4,N,A,true,0,0.0,59818.21,4,59818.21,14954.55,20151130,19900519,1990-05-19,0.0,19200.0,0.0,true,false,
2015,53543,ARKANSAS,"HOT SPRINGS, CITY OF",50084,20639,false,HOT SPRINGS,AR,719016010,71901,4,N,A,true,259000,33021.92,52331.26,4,85353.18,21338.3,20151130,19780508,1978-05-08,4500.0,10000.0,0.017374517374517374,true,false,
2015,53544,ARKANSAS,"HOT SPRINGS, CITY OF",50084,20639,false,HOT SPRINGS,AR,719016010,71901,4,N,A,true,259000,33021.92,52331.26,4,85353.18,21338.3,20151130,19841018,1984-10-18,10821.92,13907.71,0.04178347490347491,true,false,
2015,53545,ARKANSAS,"HOT SPRINGS, CITY OF",50084,20639,false,HOT SPRINGS,AR,719016010,71901,4,N,A,true,259000,33021.92,52331.26,4,85353.18,21338.3,20151130,19860404,1986-04-04,0.0,9223.55,0.0,true,false,
2015,53546,ARKANSAS,"HOT SPRINGS, CITY OF",50084,20639,true,HOT SPRINGS,AR,719016010,71901,4,N,A,true,259000,33021.92,52331.26,4,85353.18,21338.3,20151130,19900519,1990-05-19,17700.0,19200.0,0.06833976833976833,true,false,
2018,64052,ARKANSAS,"WEST MEMPHIS, CITY OF",50055,27436,false,WEST MEMPHIS,AR,723016120,72301,SINGLE FMLY, ,EMG,true,114841,89007.53,40660.03,8,129667.56,16208.45,01/31/2018,04/01/1979,1979-04-01,3747.97,1448.33,0.03263616652589232,true,false,CRITTENDEN COUNTY
2018,64053,ARKANSAS,"WEST MEMPHIS, CITY OF",50055,27436,false,WEST MEMPHIS,AR,723016120,72301,SINGLE FMLY,N,A,true,114841,89007.53,40660.03,8,129667.56,16208.45,01/31/2018,12/25/1982,1982-12-25,4534.58,2292.1,0.03948572373977935,true,false,CRITTENDEN COUNTY
2018,64054,ARKANSAS,"WEST MEMPHIS, CITY OF",50055,27436,false,WEST MEMPHIS,AR,723016120,72301,SINGLE FMLY,N,A03,true,114841,89007.53,40660.03,8,129667.56,16208.45,01/31/2018,12/25/1987,1987-12-25,10327.7,10000.0,0.0899304255448838,true,false,CRITTENDEN COUNTY
2018,64055,ARKANSAS,"WEST MEMPHIS, CITY OF",50055,27436,false,WEST MEMPHIS,AR,723016120,72301,SINGLE FMLY,N,A03,true,114841,89007.53,40660.03,8,129667.56,16208.45,01/31/2018,02/03/1990,1990-02-03,11166.32,980.0,0.09723286979388894,true,false,CRITTENDEN COUNTY
2018,64056,ARKANSAS,"WEST MEMPHIS, CITY OF",50055,27436,false,WEST MEMPHIS,AR,723016120,72301,SINGLE FMLY,N,A03,true,114841,89007.53,40660.03,8,129667.56,16208.45,01/31/2018,04/14/1991,1991-04-14,931.18,500.0,0.00810842817460663,true,false,CRITTENDEN COUNTY
2018,64057,ARKANSAS,"WEST MEMPHIS, CITY OF",50055,27436,false,WEST MEMPHIS,AR,723016120,72301,SINGLE FMLY,N,A03,true,114841,89007.53,40660.03,8,129667.56,16208.45,01/31/2018,11/29/2001,2001-11-29,22619.95,20508.22,0.19696754643376496,true,false,CRITTENDEN COUNTY
2018,64058,ARKANSAS,"WEST MEMPHIS, CITY OF",50055,27436,false,WEST MEMPHIS,AR,723016120,72301,SINGLE FMLY,N,A03,true,114841,89007.53,40660.03,8,129667.56,16208.45,01/31/2018,05/01/2010,2010-05-01,24608.54,1044.56,0.21428357468151618,true,false,CRITTENDEN COUNTY
2018,64059,ARKANSAS,"WEST MEMPHIS, CITY OF",50055,27436,true,WEST MEMPHIS,AR,723016120,72301,SINGLE FMLY,N,A03,true,114841,89007.53,40660.03,8,129667.56,16208.45,01/31/2018,04/27/2011,2011-04-27,11071.29,3886.82,0.09640537787027283,true,false,CRITTENDEN COUNTY
2018,64060,ARKANSAS,JACKSON COUNTY *,50096,27439,false,NEWPORT,AR,722120000,72212,SINGLE FMLY,N,EMG,true,105702,81665.54,20165.18,5,101830.71999999999,20366.14,01/31/2018,12/04/1982,1982-12-04,8900.0,5300.0,0.08419897447541201,true,false,JACKSON COUNTY
2018,64061,ARKANSAS,JACKSON COUNTY *,50096,27439,false,NEWPORT,AR,722120000,72212,SINGLE FMLY,N,A,true,105702,81665.54,20165.18,5,101830.71999999999,20366.14,01/31/2018,02/16/1989,1989-02-16,5230.75,1959.4,0.049485818622164196,true,false,JACKSON COUNTY
2018,64062,ARKANSAS,JACKSON COUNTY *,50096,27439,false,NEWPORT,AR,722120000,72212,SINGLE FMLY,N,A10,true,105702,81665.54,20165.18,5,101830.71999999999,20366.14,01/31/2018,04/26/2004,2004-04-26,3534.79,2097.94,0.033441089099544,true,false,JACKSON COUNTY
2018,64063,ARKANSAS,JACKSON COUNTY *,50096,27439,false,NEWPORT,AR,722120000,72212,SINGLE FMLY,N,A10,true,105702,81665.54,20165.18,5,101830.71999999999,20366.14,01/31/2018,03/19/2008,2008-03-19,20000.0,5000.0,0.18921117859643147,true,false,JACKSON COUNTY
2018,64064,ARKANSAS,JACKSON COUNTY *,50096,27439,true,NEWPORT,AR,722120000,72212,SINGLE FMLY,N,A10,true,105702,81665.54,20165.18,5,101830.71999999999,20366.14,01/31/2018,04/26/2011,2011-04-26,44000.0,5807.84,0.41626459291214923,true,false,JACKSON COUNTY
2018,64065,ARKANSAS,JACKSON COUNTY *,50096,27440,false,NEWPORT,AR,721120000,72112,SINGLE FMLY,N,EMG,true,149944,49148.98,12762.72,5,61911.7,12382.34,01/31/2018,12/03/1982,1982-12-03,9452.51,3007.5,0.06304026836685696,true,false,JACKSON COUNTY
2018,64066,ARKANSAS,JACKSON COUNTY *,50096,27440,false,NEWPORT,AR,721120000,72112,SINGLE FMLY,N,A,true,149944,49148.98,12762.72,5,61911.7,12382.34,01/31/2018,02/16/1989,1989-02-16,1074.03,788.96,0.007162874139678813,true,false,JACKSON COUNTY
2018,64067,ARKANSAS,JACKSON COUNTY *,50096,27440,false,NEWPORT,AR,721120000,72112,SINGLE FMLY,N,A,true,149944,49148.98,12762.72,5,61911.7,12382.34,01/31/2018,03/20/2008,2008-03-20,23700.0,6800.0,0.15805900869658004,true,false,JACKSON COUNTY
2018,64068,ARKANSAS,JACKSON COUNTY *,50096,27440,false,NEWPORT,AR,721120000,72112,SINGLE FMLY,N,A,true,149944,49148.98,12762.72,5,61911.7,12382.34,01/31/2018,04/11/2008,2008-04-11,7256.74,2166.26,0.048396334631595796,true,false,JACKSON COUNTY
2018,64069,ARKANSAS,JACKSON COUNTY *,50096,27440,true,NEWPORT,AR,721120000,72112,SINGLE FMLY,N,A,true,149944,49148.98,12762.72,5,61911.7,12382.34,01/31/2018,04/26/2011,2011-04-26,7665.7,0.0,0.051123752867737286,true,false,JACKSON COUNTY
2018,64070,ARKANSAS,"HOT SPRINGS, CITY OF",50084,27449,false,HOT SPRINGS,AR,719013568,71901,ASSMD CONDO, ,EMG,true,0,0.0,462507.56,4,462507.56,115626.89,01/31/2018,05/07/1978,1978-05-07,0.0,15000.0,0.0,true,false,GARLAND COUNTY
2018,64071,ARKANSAS,"HOT SPRINGS, CITY OF",50084,27449,false,HOT SPRINGS,AR,719013568,71901,ASSMD CONDO,N,A02,true,0,0.0,462507.56,4,462507.56,115626.89,01/31/2018,10/19/1984,1984-10-19,0.0,201226.6,0.0,true,false,GARLAND COUNTY
2018,64072,ARKANSAS,"HOT SPRINGS, CITY OF",50084,27449,false,HOT SPRINGS,AR,719013568,71901,ASSMD CONDO,N,A,true,0,0.0,462507.56,4,462507.56,115626.89,01/31/2018,04/04/1986,1986-04-04,0.0,206280.96,0.0,true,false,GARLAND COUNTY
2018,64073,ARKANSAS,"HOT SPRINGS, CITY OF",50084,27449,true,HOT SPRINGS,AR,719013568,71901,NON RESIDNT,N,A02,true,0,0.0,462507.56,4,462507.56,115626.89,01/31/2018,05/19/1990,1990-05-19,0.0,40000.0,0.0,true,false,GARLAND COUNTY
2018,64397,ARKANSAS,"HELENA-WEST HELENA, CITY OF",50168,27779,false,HELENA,AR,723421205,72342,SINGLE FMLY,N,EMG,true,800000,46124.67,38375.59,6,84500.26,14083.38,01/31/2018,12/03/1978,1978-12-03,1214.25,2464.55,0.0015178125,true,false,PHILLIPS COUNTY
2018,64398,ARKANSAS,"HELENA-WEST HELENA, CITY OF",50168,27779,false,HELENA,AR,723421205,72342,SINGLE FMLY,N,EMG,true,800000,46124.67,38375.59,6,84500.26,14083.38,01/31/2018,06/02/1979,1979-06-02,14659.97,7517.11,0.0183249625,true,false,PHILLIPS COUNTY
2018,64399,ARKANSAS,"HELENA-WEST HELENA, CITY OF",50168,27779,false,HELENA,AR,723421205,72342,SINGLE FMLY,N,D,false,800000,46124.67,38375.59,6,84500.26,14083.38,01/31/2018,06/24/1980,1980-06-24,18200.0,10000.0,0.02275,true,false,PHILLIPS COUNTY
2018,64400,ARKANSAS,"HELENA-WEST HELENA, CITY OF",50168,27779,false,HELENA,AR,723421205,72342,SINGLE FMLY,N,A02,true,800000,46124.67,38375.59,6,84500.26,14083.38,01/31/2018,06/06/1981,1981-06-06,2358.75,7417.0,0.0029484375,true,false,PHILLIPS COUNTY
2018,64401,ARKANSAS,"HELENA-WEST HELENA, CITY OF",50168,27779,false,HELENA,AR,723421205,72342,SINGLE FMLY,N,A02,true,800000,46124.67,38375.59,6,84500.26,14083.38,01/31/2018,05/02/1984,1984-05-02,2845.7,6022.93,0.003557125,true,false,PHILLIPS COUNTY
2018,64402,ARKANSAS,"HELENA-WEST HELENA, CITY OF",50168,27779,true,HELENA,AR,723421205,72342,SINGLE FMLY,N,A02,true,800000,46124.67,38375.59,6,84500.26,14083.38,01/31/2018,07/01/1989,1989-07-01,6846.0,4954.0,0.0085575,true,false,PHILLIPS COUNTY
2018,64403,ARKANSAS,"JONESBORO, CITY OF",50048,27780,false,JONESBORO,AR,724016420,72401,SINGLE FMLY,N,EMG,true,75697,93072.79999999999,3190.43,8,96263.23,12032.9,01/31/2018,12/03/1978,1978-12-03,1153.66,73.07,0.015240498302442635,true,false,CRAIGHEAD COUNTY
2018,64404,ARKANSAS,"JONESBORO, CITY OF",50048,27780,false,JONESBORO,AR,724016420,72401,SINGLE FMLY,N,EMG,true,75697,93072.79999999999,3190.43,8,96263.23,12032.9,01/31/2018,04/11/1979,1979-04-11,1554.9,0.0,0.02054110466729197,true,false,CRAIGHEAD COUNTY
2018,64405,ARKANSAS,"JONESBORO, CITY OF",50048,27780,false,JONESBORO,AR,724016420,72401,SINGLE FMLY,N,C,false,75697,93072.79999999999,3190.43,8,96263.23,12032.9,01/31/2018,05/12/1983,1983-05-12,4178.36,3117.36,0.05519848871157377,true,false,CRAIGHEAD COUNTY
2018,64406,ARKANSAS,"JONESBORO, CITY OF",50048,27780,false,JONESBORO,AR,724016420,72401,SINGLE FMLY,N,A03,true,75697,93072.79999999999,3190.43,8,96263.23,12032.9,01/31/2018,11/18/1988,1988-11-18,5281.57,0.0,0.06977251410227618,true,false,CRAIGHEAD COUNTY
2018,64407,ARKANSAS,"JONESBORO, CITY OF",50048,27780,false,JONESBORO,AR,724016420,72401,SINGLE FMLY,N,AE,true,75697,93072.79999999999,3190.43,8,96263.23,12032.9,01/31/2018,08/13/2002,2002-08-13,19338.74,0.0,0.2554756463268029,true,false,CRAIGHEAD COUNTY
2018,64408,ARKANSAS,"JONESBORO, CITY OF",50048,27780,false,JONESBORO,AR,724016420,72401,SINGLE FMLY,N,AE,true,75697,93072.79999999999,3190.43,8,96263.23,12032.9,01/31/2018,03/18/2008,2008-03-18,17146.77,0.0,0.22651848818315126,true,false,CRAIGHEAD COUNTY
2018,64409,ARKANSAS,"JONESBORO, CITY OF",50048,27780,false,JONESBORO,AR,724016420,72401,SINGLE FMLY,N,AE,true,75697,93072.79999999999,3190.43,8,96263.23,12032.9,01/31/2018,06/04/2009,2009-06-04,10723.73,0.0,0.1416665125434297,true,false,CRAIGHEAD COUNTY
2018,64410,ARKANSAS,"JONESBORO, CITY OF",50048,27780,true,JONESBORO,AR,724016420,72401,SINGLE FMLY,N,AE,true,75697,93072.79999999999,3190.43,8,96263.23,12032.9,01/31/2018,04/29/2017,2017-04-29,33695.07,0.0,0.44513085062816227,true,false,CRAIGHEAD COUNTY
2018,64411,ARKANSAS,"LITTLE ROCK, CITY OF",50181,27781,false,LITTLE ROCK,AR,722054729,72205,SINGLE FMLY, ,EMG,true,53600,37052.94,2362.98,5,39415.92,7883.179999999999,01/31/2018,09/13/1978,1978-09-13,13533.17,0.0,0.25248451492537316,true,false,PULASKI COUNTY
2018,64412,ARKANSAS,"LITTLE ROCK, CITY OF",50181,27781,false,LITTLE ROCK,AR,722054729,72205,SINGLE FMLY,N,A03,true,53600,37052.94,2362.98,5,39415.92,7883.179999999999,01/31/2018,05/17/1981,1981-05-17,3300.87,2292.98,0.061583395522388056,true,false,PULASKI COUNTY
2018,64413,ARKANSAS,"LITTLE ROCK, CITY OF",50181,27781,false,LITTLE ROCK,AR,722054729,72205,SINGLE FMLY,N,A03,true,53600,37052.94,2362.98,5,39415.92,7883.179999999999,01/31/2018,04/02/1982,1982-04-02,6043.12,70.0,0.11274477611940298,true,false,PULASKI COUNTY
2018,64414,ARKANSAS,"LITTLE ROCK, CITY OF",50181,27781,false,LITTLE ROCK,AR,722054729,72205,SINGLE FMLY,N,A03,true,53600,37052.94,2362.98,5,39415.92,7883.179999999999,01/31/2018,05/14/1983,1983-05-14,4958.08,0.0,0.09250149253731343,true,false,PULASKI COUNTY
2018,64415,ARKANSAS,"LITTLE ROCK, CITY OF",50181,27781,true,LITTLE ROCK,AR,722054729,72205,SINGLE FMLY,N,A03,true,53600,37052.94,2362.98,5,39415.92,7883.179999999999,01/31/2018,10/18/1984,1984-10-18,9217.7,0.0,0.17197201492537315,true,false,PULASKI COUNTY
2018,64416,ARKANSAS,"WEST HELENA, CITY OF",50171,27782,false,WEST HELENA,AR,723903219,72390,SINGLE FMLY,N,A02,true,24800,128765.85999999999,16000.0,8,144765.86,18095.73,01/31/2018,12/03/1978,1978-12-03,13601.01,4000.0,0.5484278225806452,true,true,PHILLIPS COUNTY
2018,64417,ARKANSAS,"WEST HELENA, CITY OF",50171,27782,false,WEST HELENA,AR,723903219,72390,SINGLE FMLY,N,A02,true,24800,128765.85999999999,16000.0,8,144765.86,18095.73,01/31/2018,06/02/1979,1979-06-02,24000.0,4000.0,0.967741935483871,true,true,PHILLIPS COUNTY
2018,64418,ARKANSAS,"WEST HELENA, CITY OF",50171,27782,false,WEST HELENA,AR,723903219,72390,SINGLE FMLY,N,A02,true,24800,128765.85999999999,16000.0,8,144765.86,18095.73,01/31/2018,06/24/1980,1980-06-24,25000.0,4000.0,1.0080645161290323,true,true,PHILLIPS COUNTY
2018,64419,ARKANSAS,"WEST HELENA, CITY OF",50171,27782,false,WEST HELENA,AR,723903219,72390,SINGLE FMLY,N,A02,true,24800,128765.85999999999,16000.0,8,144765.86,18095.73,01/31/2018,06/06/1981,1981-06-06,25200.0,4000.0,1.0161290322580645,true,true,PHILLIPS COUNTY
2018,64420,ARKANSAS,"WEST HELENA, CITY OF",50171,27782,false,WEST HELENA,AR,723903219,72390,SINGLE FMLY,N,A02,true,24800,128765.85999999999,16000.0,8,144765.86,18095.73,01/31/2018,08/13/1982,1982-08-13,20886.4,0.0,0.8421935483870968,true,true,PHILLIPS COUNTY
2018,64421,ARKANSAS,"WEST HELENA, CITY OF",50171,27782,false,WEST HELENA,AR,723903219,72390,SINGLE FMLY,N,A02,true,24800,128765.85999999999,16000.0,8,144765.86,18095.73,01/31/2018,05/18/1983,1983-05-18,13763.53,0.0,0.5549810483870968,true,true,PHILLIPS COUNTY
2018,64422,ARKANSAS,"WEST HELENA, CITY OF",50171,27782,false,WEST HELENA,AR,723903219,72390,SINGLE FMLY,N,A02,true,24800,128765.85999999999,16000.0,8,144765.86,18095.73,01/31/2018,05/02/1984,1984-05-02,4492.5199999999995,0.0,0.18114999999999998,true,false,PHILLIPS COUNTY
2018,64423,ARKANSAS,"WEST HELENA, CITY OF",50171,27782,true,WEST HELENA,AR,723903219,72390,SINGLE FMLY,N,A02,true,24800,128765.85999999999,16000.0,8,144765.86,18095.73,01/31/2018,10/06/1984,1984-10-06,1822.4,0.0,0.07348387096774193,true,false,PHILLIPS COUNTY
2018,64424,ARKANSAS,"CALION, CITY OF",50206,27784,false,CALION,AR,717300126,71730,SINGLE FMLY,N,B,false,31100,35082.1,250.0,3,35332.1,11777.37,01/31/2018,12/27/1982,1982-12-27,12061.01,250.0,0.3878138263665595,true,false,UNION COUNTY
2018,64425,ARKANSAS,"CALION, CITY OF",50206,27784,false,CALION,AR,717300126,71730,SINGLE FMLY,N,B,false,31100,35082.1,250.0,3,35332.1,11777.37,01/31/2018,06/03/1990,1990-06-03,5639.25,0.0,0.18132636655948553,true,false,UNION COUNTY
2018,64426,ARKANSAS,"CALION, CITY OF",50206,27784,true,CALION,AR,717300126,71730,SINGLE FMLY,N,B,false,31100,35082.1,250.0,3,35332.1,11777.37,01/31/2018,04/28/1991,1991-04-28,17381.84,0.0,0.5589016077170418,true,false,UNION COUNTY
2018,76509,ARKANSAS,"HELENA-WEST HELENA, CITY OF",50168,38531,false,HELENA,AR,723421205,72342,SINGLE FMLY,N,A02,true,49000,36493.03,22155.38,7,58648.41,8378.34,01/31/2018,12/03/1978,1978-12-03,2329.31,2247.65,0.047536938775510205,true,false,PHILLIPS COUNTY
2018,76510,ARKANSAS,"HELENA-WEST HELENA, CITY OF",50168,38531,false,HELENA,AR,723421205,72342,SINGLE FMLY,N,A02,true,49000,36493.03,22155.38,7,58648.41,8378.34,01/31/2018,06/02/1979,1979-06-02,7915.86,1924.37,0.1615481632653061,true,false,PHILLIPS COUNTY
2018,76511,ARKANSAS,"HELENA-WEST HELENA, CITY OF",50168,38531,false,HELENA,AR,723421205,72342,SINGLE FMLY,N,A02,true,49000,36493.03,22155.38,7,58648.41,8378.34,01/31/2018,06/23/1980,1980-06-23,13225.68,5000.0,0.2699118367346939,true,false,PHILLIPS COUNTY
2018,76512,ARKANSAS,"HELENA-WEST HELENA, CITY OF",50168,38531,false,HELENA,AR,723421205,72342,SINGLE FMLY,N,A02,true,49000,36493.03,22155.38,7,58648.41,8378.34,01/31/2018,06/06/1981,1981-06-06,7191.65,6939.24,0.14676836734693877,true,false,PHILLIPS COUNTY
2018,76513,ARKANSAS,"HELENA-WEST HELENA, CITY OF",50168,38531,false,HELENA,AR,723421205,72342,SINGLE FMLY,N,A02,true,49000,36493.03,22155.38,7,58648.41,8378.34,01/31/2018,05/21/1983,1983-05-21,2342.08,1263.02,0.04779755102040816,true,false,PHILLIPS COUNTY
2018,76514,ARKANSAS,"HELENA-WEST HELENA, CITY OF",50168,38531,false,HELENA,AR,723421205,72342,SINGLE FMLY,N,A02,true,49000,36493.03,22155.38,7,58648.41,8378.34,01/31/2018,05/02/1984,1984-05-02,1893.51,4781.1,0.038643061224489794,true,false,PHILLIPS COUNTY
2018,76515,ARKANSAS,"HELENA-WEST HELENA, CITY OF",50168,38531,true,HELENA,AR,723421205,72342,SINGLE FMLY,N,A02,true,49000,36493.03,22155.38,7,58648.41,8378.34,01/31/2018,10/06/1984,1984-10-06,1594.94,0.0,0.03254979591836735,true,false,PHILLIPS COUNTY
2018,77553,ARKANSAS,"BENTON, CITY OF",50192,39372,false,BENTON,AR,720152091,72015,SINGLE FMLY,N,A,true,205471,98036.04999999999,32773.01,7,130809.06,18687.01,01/31/2018,12/02/1982,1982-12-02,1765.91,0.0,0.008594448851662766,true,false,SALINE COUNTY
2018,77554,ARKANSAS,"BENTON, CITY OF",50192,39372,false,BENTON,AR,720152091,72015,SINGLE FMLY,N,A,true,205471,98036.04999999999,32773.01,7,130809.06,18687.01,01/31/2018,10/18/1984,1984-10-18,8391.21,4455.29,0.04083890184016235,true,false,SALINE COUNTY
2018,77555,ARKANSAS,"BENTON, CITY OF",50192,39372,false,BENTON,AR,720152091,72015,SINGLE FMLY,N,A,true,205471,98036.04999999999,32773.01,7,130809.06,18687.01,01/31/2018,07/19/1989,1989-07-19,16999.91,7806.3,0.08273629855308048,true,false,SALINE COUNTY
2018,77556,ARKANSAS,"BENTON, CITY OF",50192,39372,false,BENTON,AR,720152091,72015,SINGLE FMLY,N,AE,true,205471,98036.04999999999,32773.01,7,130809.06,18687.01,01/31/2018,07/27/1996,1996-07-27,1342.15,2230.53,0.006532065352288158,true,false,SALINE COUNTY
2018,77557,ARKANSAS,"BENTON, CITY OF",50192,39372,false,BENTON,AR,720152091,72015,SINGLE FMLY,N,AE,true,205471,98036.04999999999,32773.01,7,130809.06,18687.01,01/31/2018,06/17/2003,2003-06-17,1149.13,679.18,0.005592662711526202,true,false,SALINE COUNTY
2018,77558,ARKANSAS,"BENTON, CITY OF",50192,39372,false,BENTON,AR,720152091,72015,SINGLE FMLY,N,A02,true,205471,98036.04999999999,32773.01,7,130809.06,18687.01,01/31/2018,04/04/2008,2008-04-04,51728.65,14489.79,0.25175645224873583,true,false,SALINE COUNTY
2018,77559,ARKANSAS,"BENTON, CITY OF",50192,39372,true,BENTON,AR,720152091,72015,SINGLE FMLY,N,A02,true,205471,98036.04999999999,32773.01,7,130809.06,18687.01,01/31/2018,05/06/2009,2009-05-06,16659.09,3111.92,0.08107757299083569,true,false,SALINE COUNTY
2015,77560,ARKANSAS,"BENTON, CITY OF",50192,39373,false,BENTON,AR,720192131,72019,1,N,A,true,213872,124139.36,4735.33,4,128874.69,32218.67,20151130,19841018,1984-10-18,7434.23,4735.33,0.03476018366125533,true,false,
2015,77561,ARKANSAS,"BENTON, CITY OF",50192,39373,false,BENTON,AR,720192131,72019,1,N,A,true,213872,124139.36,4735.33,4,128874.69,32218.67,20151130,19890719,1989-07-19,13910.7,0.0,0.0650421747587342,true,false,
2015,77562,ARKANSAS,"BENTON, CITY OF",50192,39373,false,BENTON,AR,720192131,72019,1,N,A,true,213872,124139.36,4735.33,4,128874.69,32218.67,20151130,20080404,2008-04-04,65140.1,0.0,0.3045751664547019,true,false,
2015,77563,ARKANSAS,"BENTON, CITY OF",50192,39373,true,BENTON,AR,720192131,72019,1,N,A,true,213872,124139.36,4735.33,4,128874.69,32218.67,20151130,20090506,2009-05-06,37654.33,0.0,0.17606012007181868,true,false,
2018,77713,ARKANSAS,"BENTON, CITY OF",50192,39515,false,BENTON,AR,720152131,72015,SINGLE FMLY,N,A,true,151741,108522.45999999999,12064.31,4,120586.76999999999,30146.69,01/31/2018,10/18/1984,1984-10-18,5468.719999999999,7652.74,0.036039831027869854,true,false,SALINE COUNTY
2018,77714,ARKANSAS,"BENTON, CITY OF",50192,39515,false,BENTON,AR,720152131,72015,SINGLE FMLY,N,A,true,151741,108522.45999999999,12064.31,4,120586.76999999999,30146.69,01/31/2018,07/18/1989,1989-07-18,11804.61,4411.57,0.07779446556962193,true,false,SALINE COUNTY
2018,77715,ARKANSAS,"BENTON, CITY OF",50192,39515,false,BENTON,AR,720152131,72015,SINGLE FMLY,N,A02,true,151741,108522.45999999999,12064.31,4,120586.76999999999,30146.69,01/31/2018,04/04/2008,2008-04-04,57398.46,0.0,0.3782659927112646,true,false,SALINE COUNTY
2018,77716,ARKANSAS,"BENTON, CITY OF",50192,39515,true,BENTON,AR,720152131,72015,SINGLE FMLY,N,A02,true,151741,108522.45999999999,12064.31,4,120586.76999999999,30146.69,01/31/2018,05/06/2009,2009-05-06,33850.67,0.0,0.22308189612563512,true,false,SALINE COUNTY
2015,78494,ARKANSAS,"LITTLE ROCK, CITY OF",50181,40144,false,LITTLE ROCK,AR,722097944,72209,1,N,A,true,128972,99681.9,54415.35,7,154097.25,22013.89,20151130,19820402,1982-04-02,2217.0,2074.0,0.017189777626151412,true,false,
2015,78495,ARKANSAS,"LITTLE ROCK, CITY OF",50181,40144,false,LITTLE ROCK,AR,722097944,72209,1,N,A,true,128972,99681.9,54415.35,7,154097.25,22013.89,20151130,19841019,1984-10-19,3248.14,3132.05,0.025184846323232948,true,false,
2015,78496,ARKANSAS,"LITTLE ROCK, CITY OF",50181,40144,false,LITTLE ROCK,AR,722097944,72209,1,N,A,true,128972,99681.9,54415.35,7,154097.25,22013.89,20151130,20010208,2001-02-08,592.86,1679.5,0.004596811711069069,true,false,
2015,78497,ARKANSAS,"LITTLE ROCK, CITY OF",50181,40144,false,LITTLE ROCK,AR,722097944,72209,1,N,A,true,128972,99681.9,54415.35,7,154097.25,22013.89,20151130,20030617,2003-06-17,22494.34,10662.78,0.1744125856775114,true,false,
2015,78498,ARKANSAS,"LITTLE ROCK, CITY OF",50181,40144,false,LITTLE ROCK,AR,722097944,72209,1,N,A,true,128972,99681.9,54415.35,7,154097.25,22013.89,20151130,20090506,2009-05-06,9053.02,9532.54,0.07019368545110567,true,false,
2015,78499,ARKANSAS,"LITTLE ROCK, CITY OF",50181,40144,false,LITTLE ROCK,AR,722097944,72209,1,N,A,true,128972,99681.9,54415.35,7,154097.25,22013.89,20151130,20091029,2009-10-29,30582.92,15779.47,0.23712836894829883,true,false,
2015,78500,ARKANSAS,"LITTLE ROCK, CITY OF",50181,40144,true,LITTLE ROCK,AR,722097944,72209,1,N,A,true,128972,99681.9,54415.35,7,154097.25,22013.89,20151130,20130530,2013-05-30,31493.62,11555.01,0.24418959153924882,true,false,
2015,78696,ARKANSAS,"JONESBORO, CITY OF",50048,40333,false,JONESBORO,AR,724016420,72401,1,N,A,true,68605,82800.53,4002.87,7,86803.4,12400.49,20151130,19830512,1983-05-12,3305.6,1468.33,0.04818307703520151,true,false,
2018,78697,ARKANSAS,"JONESBORO, CITY OF",50048,40333,false,JONESBORO,AR,724016420,72401,SINGLE FMLY,N,A03,true,100319,138892.86,4002.87,10,142895.73,14289.57,01/31/2018,11/19/1988,1988-11-19,2997.86,2534.54,0.029883272361167876,true,false,CRAIGHEAD COUNTY
